OrderID,Date,Product,Category,Region,Quantity,UnitPrice,TotalSales,Cost,Profit
1289,2023-04-09,Product A,Electronics,South,1,99.89,99.89,71.95173622744231,27.93826377255769
1290,2023-06-02,Product D,Groceries,West,4,428.94,1715.76,965.3711297652594,750.3888702347406
1291,2023-12-15,Product B,Groceries,South,1,442.45,442.45,228.99866579694262,213.45133420305737
1292,2023-12-04,Product B,Electronics,West,6,238.49,1430.94,952.590840374458,478.34915962554203
1293,2023-07-13,Product D,Groceries,North,4,47.09,188.36,127.81524173650796,60.54475826349206
1294,2023-11-06,Product C,Groceries,West,5,200.03,1000.15,761.6881544719092,238.46184552809075
1295,2023-06-12,Product A,Groceries,West,5,403.73,2018.65,1358.7421795720861,659.907820427914
1296,2023-07-27,Product D,Furniture,East,9,451.87,4066.83,2454.918570104436,1611.9114298955637
1297,2023-06-18,Product A,Groceries,South,1,109.7,109.7,81.2771210210312,28.422878978968797
1298,2023-06-10,Product C,Groceries,North,2,42.82,85.64,56.70084532377122,28.93915467622878
1299,2023-03-09,Product A,Groceries,West,6,439.9,2639.3999999999996,1382.47571497667,1256.9242850233297
1300,2023-10-16,Product D,Furniture,North,5,200.81,1004.05,672.4676765247547,331.5823234752453
1301,2023-10-04,Product A,Electronics,East,7,275.46,1928.2199999999998,1489.3678558958875,438.8521441041123
1302,2023-10-31,Product B,Clothing,South,3,484.35,1453.0500000000002,899.2836181440571,553.7663818559431
1303,2023-05-15,Product C,Groceries,West,3,42.62,127.85999999999999,75.29646510927253,52.56353489072745
1304,2023-07-14,Product C,Electronics,South,10,327.68,3276.8,1779.4362150269947,1497.3637849730055
1305,2023-05-08,Product C,Groceries,East,2,46.31,92.62,50.51806527249584,42.101934727504165
1306,2023-02-02,Product D,Furniture,East,3,193.98,581.9399999999999,366.52411127936335,215.4158887206366
1307,2023-06-25,Product C,Electronics,North,10,403.87,4038.7,2741.0816317523504,1297.6183682476494
1308,2023-01-22,Product B,Furniture,West,1,222.4,222.4,116.57865983291583,105.82134016708417
1309,2023-08-26,Product D,Groceries,North,5,498.62,2493.1,1949.2815347895923,543.8184652104076
1310,2023-06-07,Product B,Groceries,East,5,283.94,1419.7,1031.4689590060834,388.2310409939166
1311,2023-02-07,Product A,Furniture,South,7,167.37,1171.5900000000001,791.979814926587,379.61018507341316
1312,2023-08-18,Product A,Clothing,North,4,117.85,471.4,352.8577968441921,118.5422031558079
1313,2023-12-31,Product A,Furniture,North,3,181.76,545.28,285.7572704263527,259.52272957364727
1314,2023-02-20,Product A,Groceries,South,1,192.54,192.54,123.81316725562073,68.72683274437927
1315,2023-09-21,Product B,Furniture,North,8,43.67,349.36,240.71880044011723,108.64119955988278
1316,2023-10-10,Product D,Clothing,South,3,191.09,573.27,429.1475554471295,144.1224445528705
1317,2023-01-27,Product D,Furniture,West,2,237.48,474.96,349.1150106723001,125.84498932769986
1318,2023-08-14,Product C,Clothing,South,4,364.14,1456.56,849.3503959087649,607.2096040912351
1319,2023-10-04,Product B,Clothing,West,3,331.8,995.4000000000001,778.6656362337698,216.73436376623033
1320,2023-10-13,Product A,Furniture,South,1,357.3,357.3,191.97863074297499,165.32136925702503
1321,2023-04-07,Product B,Furniture,East,3,14.1,42.3,32.25544562030242,10.04455437969758
1322,2023-10-11,Product C,Electronics,East,2,116.66,233.32,184.62193371132489,48.69806628867511
1323,2023-11-13,Product C,Groceries,West,8,334.23,2673.84,1479.0240529600756,1194.8159470399246
1324,2023-10-31,Product B,Clothing,West,6,247.15,1482.9,1062.675529982338,420.22447001766204
1325,2023-05-27,Product B,Electronics,East,9,12.6,113.39999999999999,58.07051334882751,55.32948665117248
1326,2023-01-04,Product B,Furniture,West,8,404.2,3233.6,2010.0925742109914,1223.5074257890085
1327,2023-02-04,Product D,Groceries,South,10,388.68,3886.8,2545.406978196456,1341.3930218035443
1328,2023-07-11,Product A,Electronics,South,3,278.73,836.19,563.7539194360132,272.4360805639868
1329,2023-02-18,Product B,Clothing,East,5,42.57,212.85,166.18927298691176,46.660727013088234
1330,2023-01-17,Product B,Electronics,North,7,385.59,2699.1299999999997,1893.9125992789136,805.217400721086
1331,2023-06-21,Product B,Clothing,South,5,296.02,1480.1,953.7518486798778,526.3481513201222
1332,2023-08-08,Product C,Furniture,West,8,393.16,3145.28,2336.6364094199134,808.6435905800868
1333,2023-06-07,Product C,Groceries,North,5,378.36,1891.8000000000002,1485.3653972044656,406.4346027955346
1334,2023-02-15,Product D,Groceries,North,1,403.47,403.47,204.40590870265316,199.06409129734686
1335,2023-01-06,Product A,Groceries,South,5,263.82,1319.1,1048.3631430698822,270.7368569301177
1336,2023-04-09,Product D,Furniture,South,4,78.76,315.04,165.66052072718657,149.37947927281346
1337,2023-08-21,Product A,Clothing,North,6,338.87,2033.22,1513.3582462034494,519.8617537965506
1338,2023-02-06,Product C,Furniture,North,3,314.03,942.0899999999999,550.275170109348,391.81482989065194
1339,2023-10-07,Product C,Groceries,East,5,373.7,1868.5,1008.3433071539329,860.1566928460671
1340,2023-12-15,Product C,Furniture,West,2,93.24,186.48,117.84728390815077,68.63271609184922
1341,2023-10-29,Product D,Furniture,East,6,105.54,633.24,438.95371931082207,194.28628068917794
1342,2023-06-30,Product B,Furniture,South,6,446.3,2677.8,1644.9338551811586,1032.8661448188416
1343,2023-04-05,Product B,Clothing,East,5,377.49,1887.45,974.6218439589541,912.828156041046
1344,2023-04-09,Product C,Electronics,East,6,455.03,2730.18,1856.0810442820305,874.0989557179694
1345,2023-07-07,Product B,Electronics,East,7,381.77,2672.39,2059.667047313622,612.722952686378
1346,2023-04-26,Product B,Furniture,East,5,302.61,1513.0500000000002,930.4722028339469,582.5777971660533
1347,2023-07-10,Product D,Electronics,West,1,330.53,330.53,186.71634189709516,143.8136581029048
1348,2023-09-10,Product A,Electronics,West,8,445.67,3565.36,2256.064269828507,1309.2957301714932
1349,2023-06-10,Product C,Furniture,North,4,293.62,1174.48,604.2803110617716,570.1996889382284
1350,2023-09-13,Product C,Furniture,South,9,319.87,2878.83,2148.028281848805,730.801718151195
1351,2023-11-19,Product D,Groceries,East,10,86.67,866.7,648.2068742551581,218.4931257448419
1352,2023-05-08,Product D,Electronics,North,6,242.22,1453.32,983.0258500534642,470.29414994653575
1353,2023-01-18,Product B,Clothing,North,1,361.03,361.03,218.75922079802803,142.27077920197195
1354,2023-10-08,Product C,Furniture,North,3,142.76,428.28,316.899365797452,111.38063420254798
1355,2023-08-11,Product A,Groceries,West,3,109.1,327.29999999999995,218.11471896396975,109.1852810360302
1356,2023-02-23,Product D,Clothing,East,10,163.78,1637.8,1224.713580482965,413.086419517035
1357,2023-02-27,Product A,Electronics,East,4,128.34,513.36,353.92970572812584,159.43029427187417
1358,2023-11-19,Product A,Groceries,South,6,115.31,691.86,508.7396312091018,183.12036879089823
1359,2023-12-26,Product C,Furniture,East,7,218.18,1527.26,1037.8783951065268,489.3816048934732
1360,2023-06-23,Product C,Clothing,East,10,454.84,4548.4,2839.3037704016406,1709.096229598359
1361,2023-10-07,Product D,Furniture,North,4,258.46,1033.84,814.0288243478115,219.81117565218847
1362,2023-04-24,Product C,Electronics,South,6,102.08,612.48,405.6664186385385,206.8135813614615
1363,2023-10-15,Product C,Clothing,East,1,47.72,47.72,32.522461547426346,15.197538452573653
1364,2023-12-08,Product C,Electronics,West,8,351.12,2808.96,1590.2822878831362,1218.6777121168639
1365,2023-05-31,Product A,Electronics,East,7,197.57,1382.99,951.0756355810088,431.9143644189912
1366,2023-05-07,Product D,Groceries,North,9,412.7,3714.2999999999997,2494.0866877423496,1220.2133122576502
1367,2023-06-04,Product B,Furniture,West,3,333.16,999.48,555.1626845940278,444.3173154059722
1368,2023-09-30,Product A,Clothing,North,2,400.16,800.32,414.46662372610047,385.8533762738996
1369,2023-04-14,Product C,Electronics,East,1,143.25,143.25,97.5973417647423,45.652658235257704
1370,2023-10-26,Product A,Electronics,West,3,349.26,1047.78,763.9444457939637,283.83555420603625
1371,2023-09-03,Product C,Clothing,South,5,139.39,696.9499999999999,457.91037563922805,239.03962436077188
1372,2023-06-25,Product C,Electronics,South,2,470.14,940.28,534.1089292406668,406.17107075933313
1373,2023-02-08,Product A,Groceries,West,3,321.82,965.46,675.7800922854173,289.6799077145828
1374,2023-06-19,Product D,Groceries,West,4,169.01,676.04,354.26640262514667,321.7735973748533
1375,2023-09-04,Product C,Groceries,North,7,142.06,994.4200000000001,629.020481818748,365.3995181812521
1376,2023-01-26,Product D,Groceries,West,3,103.55,310.65,170.54996504894078,140.1000349510592
1377,2023-12-21,Product B,Electronics,North,9,350.37,3153.33,1751.1630778435988,1402.1669221564011
1378,2023-11-02,Product C,Clothing,East,8,117.17,937.36,525.5666768548801,411.79332314511987
1379,2023-01-13,Product D,Clothing,North,4,301.7,1206.8,743.4034229322017,463.39657706779826
1380,2023-11-12,Product D,Clothing,West,1,139.67,139.67,71.97824476570027,67.69175523429972
1381,2023-11-09,Product B,Clothing,West,1,334.36,334.36,207.08186447271598,127.27813552728404
1382,2023-02-05,Product D,Furniture,East,1,409.32,409.32,267.4956276758968,141.8243723241032
1383,2023-06-22,Product D,Clothing,West,1,391.23,391.23,252.33876693221265,138.89123306778737
1384,2023-01-20,Product B,Furniture,West,8,382.82,3062.56,1882.9697823591007,1179.5902176408993
1385,2023-11-17,Product C,Furniture,South,3,101.98,305.94,229.9885539819498,75.9514460180502
1386,2023-09-21,Product D,Groceries,South,6,53.31,319.86,173.87525875128674,145.98474124871328
1387,2023-05-22,Product D,Furniture,East,3,352.48,1057.44,689.1431894232529,368.29681057674713
1388,2023-05-23,Product D,Electronics,North,5,190.49,952.45,493.95240427408106,458.497595725919
1389,2023-04-02,Product A,Furniture,South,7,221.85,1552.95,809.625363454035,743.3246365459651
1390,2023-12-20,Product B,Groceries,North,2,25.26,50.52,33.95751081770608,16.562489182293923
1391,2023-11-18,Product A,Furniture,West,6,137.19,823.14,551.3437218786484,271.79627812135163
1392,2023-10-15,Product B,Electronics,South,6,26.5,159.0,121.38219856268061,37.617801437319386
1393,2023-08-03,Product C,Electronics,East,3,440.8,1322.4,882.5196446078643,439.8803553921358
1394,2023-12-08,Product C,Electronics,East,6,129.26,775.56,611.0926571355558,164.46734286444416
1395,2023-02-20,Product D,Groceries,East,10,283.1,2831.0,1456.8565347460603,1374.1434652539397
1396,2023-06-02,Product B,Groceries,South,10,29.1,291.0,154.0560708813587,136.9439291186413
1397,2023-07-05,Product C,Clothing,North,5,336.76,1683.8,864.1594293136625,819.6405706863375
1398,2023-03-04,Product B,Groceries,West,2,168.28,336.56,186.98703302447686,149.57296697552314
1399,2023-07-09,Product C,Electronics,North,9,449.98,4049.82,2682.5239562081483,1367.2960437918518
1400,2023-05-05,Product A,Electronics,North,8,445.18,3561.44,2470.46997694687,1090.9700230531303
1401,2023-05-30,Product C,Groceries,West,3,169.39,508.16999999999996,261.0345029144325,247.13549708556747
1402,2023-11-10,Product A,Furniture,West,8,451.47,3611.76,2830.865946332623,780.8940536673772
1403,2023-02-27,Product C,Groceries,South,9,498.12,4483.08,3374.188427026137,1108.8915729738628
1404,2023-12-08,Product D,Groceries,South,3,414.45,1243.35,732.3129389070066,511.0370610929933
1405,2023-11-01,Product A,Electronics,South,3,423.99,1271.97,665.4390668466482,606.5309331533518
1406,2023-06-29,Product C,Clothing,South,2,132.01,264.02,145.46607552138863,118.55392447861135
1407,2023-06-19,Product D,Electronics,South,8,292.58,2340.64,1259.4593517834319,1081.180648216568
1408,2023-11-22,Product A,Clothing,West,10,42.96,429.6,230.68881347604827,198.91118652395176
1409,2023-09-28,Product D,Electronics,North,1,56.51,56.51,37.04617630795019,19.463823692049807
1410,2023-02-23,Product B,Groceries,South,8,499.46,3995.68,2292.538312706609,1703.141687293391
1411,2023-04-11,Product B,Electronics,South,7,170.05,1190.3500000000001,723.0684834711402,467.2815165288599
1412,2023-09-21,Product A,Electronics,North,7,376.61,2636.27,2100.7159675723265,535.5540324276735
1413,2023-02-22,Product C,Electronics,South,3,405.27,1215.81,857.5038320957769,358.306167904223
1414,2023-03-01,Product A,Groceries,North,1,430.43,430.43,337.75592455511224,92.67407544488776
1415,2023-04-18,Product D,Groceries,North,4,498.84,1995.36,1083.0154942952634,912.3445057047365
1416,2023-01-05,Product C,Groceries,West,9,128.33,1154.97,709.8928887742119,445.07711122578814
1417,2023-04-13,Product B,Groceries,East,5,29.77,148.85,99.19654867557352,49.65345132442647
1418,2023-07-15,Product C,Clothing,West,1,211.48,211.48,110.60983847846909,100.8701615215309
1419,2023-09-19,Product B,Clothing,East,5,73.74,368.7,184.81317313968842,183.88682686031157
1420,2023-12-31,Product C,Furniture,East,8,20.99,167.92,117.73379999935351,50.18620000064648
1421,2023-12-16,Product C,Groceries,East,8,186.61,1492.88,1033.8878560727583,458.99214392724184
1422,2023-02-16,Product C,Clothing,South,5,394.03,1970.1499999999999,1227.8696722062205,742.2803277937794
1423,2023-12-21,Product D,Electronics,West,9,287.43,2586.87,1673.4286712894952,913.4413287105046
1424,2023-11-07,Product D,Groceries,East,1,163.26,163.26,101.97756728299937,61.28243271700062
1425,2023-11-04,Product A,Furniture,North,4,330.63,1322.52,670.7841455724787,651.7358544275213
1426,2023-05-24,Product A,Furniture,South,3,123.69,371.07,222.86890257573413,148.20109742426587
1427,2023-09-26,Product B,Furniture,West,2,17.05,34.1,18.861551472714275,15.238448527285726
1428,2023-05-04,Product D,Electronics,East,8,384.53,3076.24,1628.9529282443584,1447.2870717556414
1429,2023-04-16,Product B,Clothing,North,7,315.63,2209.41,1738.8413081518406,470.56869184815923
1430,2023-06-07,Product A,Electronics,West,9,383.53,3451.7699999999995,2346.5405754326384,1105.229424567361
1431,2023-05-27,Product B,Groceries,West,2,29.08,58.16,41.79359484736025,16.36640515263975
1432,2023-05-25,Product A,Furniture,South,4,420.19,1680.76,999.395229539588,681.364770460412
1433,2023-04-30,Product D,Electronics,West,6,313.57,1881.42,1162.6124617117891,718.8075382882109
1434,2023-11-15,Product C,Electronics,South,3,286.06,858.1800000000001,490.08702992468704,368.092970075313
1435,2023-10-02,Product D,Clothing,East,8,316.06,2528.48,1337.792727916797,1190.687272083203
1436,2023-04-02,Product B,Clothing,South,3,433.57,1300.71,720.2154723409927,580.4945276590073
1437,2023-02-27,Product B,Furniture,North,2,297.6,595.2,440.0041079281405,155.19589207185953
1438,2023-12-12,Product D,Electronics,South,3,294.67,884.01,621.6921801721529,262.3178198278471
1439,2023-08-17,Product D,Electronics,North,6,495.43,2972.58,1974.0269514530728,998.5530485469271
1440,2023-04-27,Product A,Clothing,South,2,380.8,761.6,489.3485341525992,272.2514658474008
1441,2023-11-14,Product B,Electronics,West,8,226.72,1813.76,1408.8023218972398,404.95767810276016
1442,2023-10-06,Product B,Electronics,East,1,356.62,356.62,186.0916211230486,170.5283788769514
1443,2023-05-07,Product D,Electronics,North,7,200.72,1405.04,820.7966099895405,584.2433900104595
1444,2023-05-09,Product C,Clothing,South,2,122.15,244.3,147.79694528819766,96.50305471180235
1445,2023-02-27,Product B,Furniture,South,10,302.46,3024.6,2222.2575334856397,802.3424665143602
1446,2023-05-02,Product C,Groceries,South,6,464.81,2788.86,2224.8252970754747,564.0347029245254
1447,2023-01-01,Product D,Furniture,West,2,465.28,930.56,532.4675062637249,398.09249373627506
1448,2023-08-27,Product D,Groceries,West,2,177.53,355.06,270.6594686176136,84.40053138238642
1449,2023-10-17,Product A,Electronics,North,10,268.56,2685.6,2012.0161456246856,673.5838543753143
1450,2023-04-06,Product B,Furniture,North,8,113.7,909.6,516.1045106684852,393.4954893315148
1451,2023-05-06,Product C,Groceries,West,2,497.86,995.72,617.1470310267911,378.57296897320896
1452,2023-04-28,Product A,Clothing,North,7,490.75,3435.25,2139.823617271138,1295.4263827288619
1453,2023-02-17,Product B,Clothing,East,3,328.26,984.78,781.3896449854752,203.39035501452474
1454,2023-03-30,Product A,Furniture,East,8,404.16,3233.28,1792.1022500671093,1441.177749932891
1455,2023-08-25,Product D,Furniture,West,7,360.4,2522.7999999999997,1866.2347188509432,656.5652811490565
1456,2023-09-29,Product B,Electronics,North,8,300.65,2405.2,1443.7400948387492,961.4599051612506
1457,2023-07-08,Product A,Furniture,South,7,36.14,252.98000000000002,181.95867402233594,71.02132597766408
1458,2023-07-11,Product A,Electronics,East,6,232.83,1396.98,874.5140918342865,522.4659081657135
1459,2023-03-10,Product C,Electronics,West,7,340.65,2384.5499999999997,1606.0133319418635,778.5366680581362
1460,2023-10-05,Product A,Clothing,North,5,341.99,1709.95,1282.0923505397056,427.8576494602944
1461,2023-12-15,Product B,Clothing,West,7,192.83,1349.8100000000002,1000.5462163812691,349.26378361873105
1462,2023-09-04,Product B,Groceries,South,1,471.43,471.43,358.2523644248363,113.17763557516372
1463,2023-03-17,Product C,Clothing,East,1,92.0,92.0,47.64543817951259,44.35456182048741
1464,2023-06-03,Product B,Clothing,West,9,255.18,2296.62,1625.1231423366414,671.4968576633585
1465,2023-05-24,Product D,Furniture,West,5,348.53,1742.6499999999999,944.509700613254,798.1402993867458
1466,2023-03-27,Product B,Clothing,West,5,351.6,1758.0,1098.3027127729101,659.6972872270899
1467,2023-07-04,Product B,Groceries,South,3,327.83,983.49,653.6043660966408,329.88563390335923
1468,2023-10-12,Product A,Furniture,West,5,144.89,724.4499999999999,449.75438591745245,274.6956140825475
1469,2023-08-08,Product A,Groceries,South,3,86.54,259.62,170.28047498159304,89.33952501840696
1470,2023-03-10,Product B,Clothing,South,9,321.61,2894.4900000000002,2312.5756306663548,581.9143693336455
1471,2023-02-16,Product C,Groceries,South,9,303.66,2732.94,1477.3322416015228,1255.6077583984772
1472,2023-04-04,Product A,Furniture,East,6,97.88,587.28,412.6445478915528,174.63545210844717
1473,2023-08-26,Product C,Electronics,East,1,355.52,355.52,219.99587907082417,135.5241209291758
1474,2023-07-23,Product B,Groceries,West,7,233.03,1631.21,880.6950742226871,750.5149257773129
1475,2023-08-06,Product B,Groceries,West,7,337.2,2360.4,1292.604676880616,1067.7953231193842
1476,2023-12-07,Product D,Furniture,East,10,420.31,4203.1,3298.516937858286,904.5830621417144
1477,2023-02-08,Product A,Furniture,North,10,93.17,931.7,711.7074143459047,219.99258565409536
1478,2023-04-10,Product B,Groceries,East,4,19.38,77.52,59.85416783141174,17.665832168588253
1479,2023-10-16,Product D,Clothing,South,8,391.76,3134.08,2499.302912619529,634.7770873804711
1480,2023-09-11,Product A,Groceries,East,6,308.75,1852.5,1042.021277997234,810.4787220027661
1481,2023-08-10,Product B,Furniture,South,4,352.82,1411.28,856.1273284105459,555.152671589454
1482,2023-12-23,Product B,Electronics,West,4,420.7,1682.8,1179.2485350672698,503.55146493273014
1483,2023-01-23,Product A,Electronics,North,2,403.38,806.76,520.4737611173927,286.28623888260734
1484,2023-09-07,Product A,Clothing,West,2,480.85,961.7,601.559564274983,360.140435725017
1485,2023-01-10,Product A,Groceries,South,4,272.61,1090.44,662.2715096176512,428.16849038234886
1486,2023-09-03,Product B,Electronics,South,5,249.36,1246.8000000000002,845.4977075721291,401.30229242787107
1487,2023-11-21,Product B,Groceries,South,8,206.92,1655.36,1113.5243014100938,541.8356985899061
1488,2023-04-10,Product D,Furniture,North,6,85.31,511.86,280.72314208323655,231.13685791676346
1489,2023-10-17,Product C,Electronics,East,4,290.58,1162.32,745.6537943833296,416.66620561667037
1490,2023-06-29,Product A,Clothing,West,7,145.74,1020.1800000000001,679.4822509961294,340.6977490038706
1491,2023-08-11,Product B,Furniture,West,8,461.44,3691.52,2477.327692019711,1214.1923079802891
1492,2023-09-07,Product B,Clothing,East,2,295.76,591.52,333.0447820254543,258.47521797454567
1493,2023-05-27,Product A,Furniture,West,7,300.49,2103.4300000000003,1520.1097743815685,583.3202256184318
1494,2023-04-06,Product C,Electronics,North,2,183.91,367.82,186.69061931712577,181.12938068287423
1495,2023-09-14,Product A,Clothing,West,2,35.47,70.94,43.02153154966959,27.91846845033041
1496,2023-11-21,Product C,Clothing,South,8,25.55,204.4,150.04263960820504,54.35736039179497
1497,2023-01-04,Product B,Furniture,East,2,217.43,434.86,290.99434269504565,143.86565730495437
1498,2023-01-16,Product C,Clothing,North,9,51.44,462.96,267.7523279265684,195.20767207343158
1499,2023-10-07,Product D,Furniture,East,1,307.36,307.36,217.76023722838374,89.59976277161627
1500,2023-12-02,Product B,Furniture,North,9,441.68,3975.12,2664.1941269801073,1310.9258730198926
1501,2023-09-04,Product D,Furniture,South,1,442.63,442.63,327.0473926561042,115.5826073438958
1502,2023-09-15,Product A,Furniture,East,10,332.93,3329.3,2398.785805714534,930.5141942854661
1503,2023-06-09,Product A,Electronics,West,10,113.5,1135.0,775.241747453338,359.758252546662
1504,2023-12-06,Product A,Furniture,North,2,432.87,865.74,559.6604821870752,306.0795178129248
1505,2023-06-01,Product C,Groceries,East,6,444.19,2665.14,1439.0547031204628,1226.085296879537
1506,2023-06-27,Product B,Clothing,West,6,106.36,638.16,369.1116836081209,269.04831639187904
1507,2023-06-12,Product A,Groceries,East,1,371.34,371.34,232.35851948190913,138.98148051809085
1508,2023-02-02,Product A,Electronics,East,7,150.39,1052.73,715.6351015230707,337.0948984769293
1509,2023-06-28,Product B,Groceries,East,8,403.29,3226.32,2110.375778231473,1115.9442217685273
1510,2023-04-11,Product A,Clothing,North,2,498.65,997.3,584.8719283218315,412.4280716781684
1511,2023-09-25,Product D,Groceries,West,8,24.71,197.68,99.223362274361,98.45663772563901
1512,2023-11-19,Product B,Electronics,South,9,449.71,4047.39,2626.2370992987403,1421.1529007012596
1513,2023-03-06,Product B,Furniture,North,6,315.09,1890.54,1107.266206924939,783.2737930750609
1514,2023-06-17,Product B,Groceries,North,5,486.96,2434.7999999999997,1753.9872871710031,680.8127128289966
1515,2023-11-26,Product D,Electronics,North,9,237.85,2140.65,1085.7031718253784,1054.9468281746217
1516,2023-02-12,Product B,Electronics,South,9,425.22,3826.9800000000005,2584.927301193311,1242.0526988066895
1517,2023-02-13,Product D,Clothing,West,1,40.57,40.57,31.743682944686324,8.826317055313677
1518,2023-10-12,Product B,Clothing,West,3,174.29,522.87,288.7930120483769,234.0769879516231
1519,2023-01-12,Product C,Groceries,West,9,42.84,385.56000000000006,247.33475329613992,138.22524670386014
1520,2023-04-05,Product A,Furniture,East,2,487.92,975.84,514.6839709484508,461.15602905154924
1521,2023-10-29,Product C,Electronics,East,4,410.32,1641.28,1128.7157626868939,512.5642373131061
1522,2023-09-10,Product A,Groceries,East,4,427.75,1711.0,1138.0879116500425,572.9120883499575
1523,2023-08-30,Product D,Electronics,South,2,469.6,939.2,584.3793101022077,354.82068989779236
1524,2023-02-04,Product C,Electronics,East,3,51.7,155.10000000000002,101.8096728091732,53.29032719082683
1525,2023-08-03,Product B,Furniture,South,3,198.94,596.8199999999999,458.9381063002424,137.88189369975754
1526,2023-12-03,Product A,Furniture,West,1,44.81,44.81,25.043784305967677,19.766215694032326
1527,2023-03-31,Product A,Groceries,East,6,113.29,679.74,344.4714003559778,335.26859964402223
1528,2023-09-21,Product C,Furniture,East,8,122.39,979.12,742.6619965719751,236.45800342802488
1529,2023-04-03,Product D,Furniture,North,3,239.86,719.58,484.37457304340694,235.2054269565931
1530,2023-03-31,Product C,Groceries,South,5,141.6,708.0,543.1758559400954,164.8241440599046
1531,2023-04-25,Product D,Furniture,West,1,59.48,59.48,40.39189056658465,19.088109433415347
1532,2023-04-15,Product D,Clothing,North,10,92.07,920.6999999999999,684.1245946577694,236.5754053422305
1533,2023-07-15,Product A,Electronics,North,7,82.17,575.19,361.73814656047426,213.4518534395258
1534,2023-11-10,Product C,Electronics,West,10,486.81,4868.1,3529.1679394513267,1338.9320605486737
1535,2023-04-24,Product C,Electronics,North,1,382.05,382.05,295.6732477275809,86.37675227241914
1536,2023-03-16,Product D,Electronics,South,9,484.2,4357.8,2926.8592353925897,1430.9407646074105
1537,2023-08-05,Product C,Groceries,South,8,225.47,1803.76,999.7079069535193,804.0520930464806
1538,2023-10-04,Product B,Electronics,East,7,146.4,1024.8,595.0391387648841,429.76086123511584
1539,2023-09-06,Product B,Electronics,North,10,401.16,4011.6000000000004,2244.86477540449,1766.7352245955103
1540,2023-06-13,Product C,Electronics,East,7,169.86,1189.02,682.5653828855635,506.4546171144365
1541,2023-12-23,Product C,Electronics,North,5,156.7,783.5,463.77295136996105,319.72704863003895
1542,2023-07-11,Product D,Clothing,South,5,123.93,619.6500000000001,413.0215952884841,206.628404711516
1543,2023-08-15,Product B,Electronics,South,5,73.54,367.70000000000005,248.71135664615542,118.98864335384462
1544,2023-06-26,Product B,Clothing,South,1,135.67,135.67,85.19396621249098,50.47603378750901
1545,2023-04-09,Product A,Groceries,North,8,184.11,1472.88,1008.3722874547537,464.50771254524636
1546,2023-02-05,Product D,Furniture,South,1,340.26,340.26,178.457005256557,161.80299474344298
1547,2023-04-06,Product A,Electronics,North,4,40.66,162.64,85.60336366254172,77.03663633745826
1548,2023-06-01,Product B,Furniture,East,9,113.15,1018.35,561.6697592865664,456.6802407134336
1549,2023-05-31,Product D,Furniture,North,9,406.42,3657.78,2397.394053234604,1260.385946765396
1550,2023-07-09,Product C,Groceries,East,5,81.99,409.95,231.29313555971206,178.65686444028793
1551,2023-08-12,Product D,Furniture,North,4,177.9,711.6,416.27555445759543,295.3244455424046
1552,2023-02-06,Product C,Clothing,East,3,433.68,1301.04,806.7669037123537,494.27309628764624
1553,2023-09-25,Product C,Furniture,South,3,85.91,257.73,191.6376768423586,66.09232315764143
1554,2023-07-02,Product D,Furniture,East,5,50.54,252.7,127.40088852355393,125.29911147644606
1555,2023-01-13,Product C,Furniture,South,10,247.42,2474.2,1719.1079231088352,755.0920768911647
1556,2023-10-06,Product A,Electronics,South,1,158.19,158.19,110.8378735335978,47.3521264664022
1557,2023-08-05,Product B,Electronics,East,5,286.07,1430.35,1057.8821886299345,372.4678113700654
1558,2023-12-21,Product C,Clothing,North,6,403.86,2423.16,1889.6428835440167,533.5171164559831
1559,2023-12-27,Product A,Clothing,North,7,77.2,540.4,273.46474807165885,266.93525192834113
1560,2023-10-13,Product C,Electronics,West,9,294.54,2650.86,1447.7277220790295,1203.1322779209706
1561,2023-09-30,Product B,Clothing,North,3,257.7,773.0999999999999,592.0797082304064,181.02029176959354
1562,2023-03-03,Product A,Electronics,West,2,80.6,161.2,102.77395766736406,58.42604233263593
1563,2023-03-25,Product B,Groceries,North,3,315.76,947.28,634.0876261346674,313.19237386533257
1564,2023-08-05,Product B,Furniture,North,9,144.08,1296.72,906.2881906835639,390.4318093164361
1565,2023-12-08,Product A,Furniture,South,7,249.04,1743.28,1226.7809690855463,516.4990309144537
1566,2023-07-06,Product A,Clothing,West,9,50.31,452.79,352.95982116530456,99.83017883469546
1567,2023-01-19,Product A,Electronics,North,2,235.2,470.4,375.8895017851348,94.51049821486515
1568,2023-06-26,Product D,Electronics,West,5,160.17,800.8499999999999,573.446430775963,227.40356922403691
1569,2023-04-10,Product A,Clothing,South,4,412.97,1651.88,968.2764913185414,683.6035086814587
1570,2023-08-21,Product A,Electronics,South,2,37.92,75.84,57.93612665700091,17.90387334299909
1571,2023-03-17,Product A,Groceries,West,9,215.12,1936.08,996.6286884672232,939.4513115327767
1572,2023-09-22,Product A,Furniture,South,9,234.63,2111.67,1202.2249513768463,909.4450486231538
1573,2023-10-11,Product C,Clothing,East,6,365.25,2191.5,1685.7362399465196,505.7637600534804
1574,2023-07-25,Product D,Clothing,East,6,291.4,1748.3999999999999,1008.5775731537303,739.8224268462695
1575,2023-08-11,Product B,Electronics,South,8,336.93,2695.44,1526.1455076440539,1169.2944923559462
1576,2023-02-21,Product A,Clothing,East,6,390.75,2344.5,1269.400424930193,1075.099575069807
